,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
7599,Audi,A4,2005,3.2,Electric,Automatic,210689,5,5
7600,Chevrolet,Impala,2004,2.6,Hybrid,Automatic,189597,3,1
7601,Volkswagen,Tiguan,2021,3.4,Electric,Automatic,253435,5,2
7602,Honda,Accord,2009,1.8,Hybrid,Semi-Automatic,31599,2,4
7603,Toyota,Camry,2001,3.2,Hybrid,Manual,34506,3,5
7604,BMW,X5,2003,3.5,Petrol,Semi-Automatic,156924,5,2
7605,Honda,Accord,2002,1.9,Electric,Semi-Automatic,136171,2,1
7606,BMW,X5,2015,2.9,Hybrid,Semi-Automatic,19381,4,3
7607,Mercedes,E-Class,2009,3.6,Diesel,Manual,225418,2,5
7608,BMW,5 Series,2014,3.7,Hybrid,Semi-Automatic,267929,4,1
7609,Kia,Rio,2023,3.8,Diesel,Semi-Automatic,250150,5,4
7610,Hyundai,Sonata,2014,2.0,Electric,Automatic,255481,3,5
7611,Audi,A3,2016,3.5,Petrol,Semi-Automatic,31540,4,1
7612,Ford,Fiesta,2014,4.0,Diesel,Semi-Automatic,77561,2,4
7613,Ford,Focus,2021,3.2,Diesel,Manual,49396,4,4
7614,Audi,A3,2008,3.6,Electric,Automatic,245830,2,1
7615,Toyota,Corolla,2023,4.8,Electric,Automatic,147067,4,2
7616,Kia,Sportage,2016,4.5,Hybrid,Automatic,54099,3,2
7617,Toyota,Corolla,2006,4.4,Hybrid,Semi-Automatic,169351,2,2
7618,Toyota,Camry,2000,3.9,Electric,Semi-Automatic,118183,5,2
7619,Mercedes,E-Class,2020,2.5,Diesel,Automatic,200750,2,4
7620,Audi,Q5,2017,2.0,Hybrid,Manual,88505,2,2
7621,Mercedes,GLA,2013,4.2,Petrol,Semi-Automatic,69904,3,3
7622,Hyundai,Elantra,2010,1.9,Diesel,Automatic,259644,3,2
7623,Honda,CR-V,2010,1.5,Hybrid,Manual,16930,3,5
7624,Ford,Focus,2022,4.2,Petrol,Automatic,200947,3,2
7625,Ford,Explorer,2023,4.4,Diesel,Automatic,28301,2,1
7626,Chevrolet,Equinox,2017,1.1,Hybrid,Semi-Automatic,283706,3,5
7627,Hyundai,Elantra,2001,3.1,Hybrid,Semi-Automatic,269475,2,3
7628,Audi,Q5,2005,1.5,Petrol,Manual,7606,5,1
7629,Mercedes,E-Class,2009,3.9,Diesel,Semi-Automatic,299045,4,4
7630,Kia,Rio,2022,2.6,Electric,Automatic,132155,3,3
7631,Toyota,RAV4,2013,1.6,Electric,Automatic,112579,5,1
7632,Audi,Q5,2000,4.1,Hybrid,Manual,275004,5,1
7633,Hyundai,Sonata,2002,2.1,Hybrid,Semi-Automatic,291445,3,1
7634,Hyundai,Elantra,2022,2.4,Petrol,Automatic,98507,2,4
7635,Audi,A3,2018,1.1,Diesel,Semi-Automatic,12539,3,3
7636,Volkswagen,Golf,2020,2.0,Hybrid,Semi-Automatic,166859,4,1
7637,Audi,Q5,2002,3.2,Hybrid,Automatic,122820,2,5
7638,Ford,Fiesta,2016,3.4,Diesel,Manual,21265,3,2
7639,Honda,CR-V,2003,1.8,Electric,Manual,291766,4,2
7640,Audi,A3,2004,3.4,Electric,Semi-Automatic,40723,5,1
7641,Chevrolet,Impala,2009,3.1,Petrol,Manual,192172,5,5
7642,Audi,A4,2023,4.2,Electric,Automatic,210669,5,2
7643,Hyundai,Sonata,2012,2.2,Hybrid,Manual,262490,5,2
7644,Ford,Focus,2001,3.6,Petrol,Semi-Automatic,186632,5,2
7645,Hyundai,Tucson,2013,2.3,Diesel,Automatic,62011,5,2
7646,BMW,5 Series,2001,4.0,Diesel,Manual,265062,5,1
7647,Honda,CR-V,2011,4.7,Diesel,Manual,66344,4,3
7648,Chevrolet,Impala,2022,4.4,Electric,Manual,12784,4,2
7649,Hyundai,Elantra,2016,1.4,Diesel,Manual,132100,2,4
7650,Volkswagen,Golf,2003,3.5,Petrol,Manual,131830,4,5
7651,Ford,Explorer,2018,2.3,Electric,Semi-Automatic,251272,3,3
7652,BMW,3 Series,2017,3.2,Electric,Automatic,260143,4,2
7653,Kia,Sportage,2007,3.1,Electric,Semi-Automatic,1798,2,2
7654,Honda,Civic,2018,3.6,Diesel,Manual,151690,5,5
7655,Volkswagen,Passat,2003,2.6,Electric,Manual,89008,5,3
7656,BMW,3 Series,2007,2.5,Electric,Manual,197226,2,2
7657,Honda,Accord,2019,3.3,Electric,Manual,92502,2,2
7658,Ford,Focus,2006,2.5,Diesel,Automatic,83216,2,2
7659,Ford,Fiesta,2013,4.2,Diesel,Manual,233548,4,5
7660,BMW,X5,2004,1.4,Petrol,Manual,1117,4,1
7661,Chevrolet,Impala,2022,4.7,Diesel,Manual,114692,4,1
7662,Kia,Optima,2010,1.9,Electric,Manual,244535,4,1
7663,Toyota,RAV4,2004,2.0,Electric,Automatic,244381,4,2
7664,Chevrolet,Equinox,2014,1.5,Diesel,Semi-Automatic,106718,5,1
7665,Mercedes,C-Class,2023,1.3,Hybrid,Automatic,25562,2,5
7666,Ford,Explorer,2017,2.7,Electric,Semi-Automatic,277046,4,4
7667,Volkswagen,Golf,2021,2.2,Hybrid,Automatic,155769,4,3
7668,Mercedes,C-Class,2017,1.3,Electric,Automatic,83470,5,2
7669,Volkswagen,Tiguan,2009,4.1,Diesel,Manual,176931,2,1
7670,Toyota,Corolla,2003,2.1,Hybrid,Semi-Automatic,197705,5,2
7671,Mercedes,E-Class,2015,3.2,Diesel,Manual,237669,2,1
7672,Audi,Q5,2012,2.1,Hybrid,Manual,14736,2,5
7673,Volkswagen,Tiguan,2023,1.1,Hybrid,Manual,240749,2,5
7674,BMW,X5,2015,4.3,Electric,Semi-Automatic,64681,4,4
7675,Ford,Explorer,2003,1.1,Hybrid,Semi-Automatic,195097,2,5
7676,Hyundai,Tucson,2011,4.2,Diesel,Automatic,205718,2,2
7677,Volkswagen,Passat,2002,2.2,Diesel,Manual,285342,5,2
7678,BMW,X5,2019,3.2,Electric,Automatic,47918,3,2
7679,Honda,Accord,2004,3.5,Petrol,Semi-Automatic,196673,4,5
7680,Volkswagen,Golf,2015,4.4,Hybrid,Automatic,1847,3,4
7681,Honda,CR-V,2005,4.4,Electric,Manual,275566,2,2
7682,Hyundai,Sonata,2023,1.7,Petrol,Manual,165134,4,4
7683,Ford,Explorer,2008,2.8,Petrol,Automatic,171057,2,1
7684,Ford,Focus,2022,1.7,Hybrid,Manual,13255,5,1
7685,Ford,Fiesta,2016,1.1,Petrol,Semi-Automatic,97530,4,5
7686,Kia,Sportage,2013,4.1,Hybrid,Manual,66636,4,2
7687,Ford,Explorer,2018,2.0,Electric,Manual,208069,5,4
7688,Chevrolet,Impala,2006,4.8,Hybrid,Automatic,92339,2,3
7689,Honda,Accord,2022,4.5,Petrol,Semi-Automatic,294589,4,4
7690,Toyota,Camry,2013,1.7,Hybrid,Semi-Automatic,256028,5,2
7691,Ford,Fiesta,2018,2.8,Electric,Manual,247804,5,4
7692,Toyota,Corolla,2000,2.3,Electric,Manual,34440,3,3
7693,Kia,Optima,2000,4.9,Hybrid,Manual,3346,3,3
7694,Kia,Rio,2019,4.8,Diesel,Manual,234831,2,5
7695,Volkswagen,Passat,2019,3.1,Electric,Manual,102958,3,5
7696,Volkswagen,Tiguan,2009,4.0,Hybrid,Semi-Automatic,186118,5,1
7697,Honda,Accord,2006,3.4,Electric,Semi-Automatic,266689,3,3
7698,Honda,CR-V,2020,3.6,Hybrid,Manual,289815,5,2
7699,Volkswagen,Tiguan,2016,2.7,Petrol,Automatic,193749,4,3
7700,Audi,A3,2010,1.4,Petrol,Automatic,256955,2,3
7701,Hyundai,Tucson,2021,3.6,Diesel,Automatic,129081,4,5
7702,Mercedes,C-Class,2009,3.9,Diesel,Automatic,227118,5,3
7703,Toyota,RAV4,2017,2.8,Electric,Manual,136677,3,3
7704,Ford,Fiesta,2019,4.2,Diesel,Automatic,120374,2,2
7705,Kia,Sportage,2018,5.0,Hybrid,Manual,178565,5,2
7706,Audi,A4,2010,2.9,Diesel,Semi-Automatic,163878,4,2
7707,BMW,3 Series,2019,1.0,Petrol,Semi-Automatic,158912,4,2
7708,Kia,Sportage,2006,3.5,Hybrid,Manual,80378,3,2
7709,Volkswagen,Golf,2014,2.4,Diesel,Semi-Automatic,123882,3,5
7710,Kia,Optima,2006,3.3,Electric,Semi-Automatic,30141,3,5
7711,Ford,Focus,2005,3.9,Hybrid,Manual,37096,5,2
7712,Audi,Q5,2021,2.3,Petrol,Semi-Automatic,38439,4,1
7713,Toyota,RAV4,2012,2.8,Electric,Semi-Automatic,297859,4,3
7714,Hyundai,Elantra,2004,1.4,Diesel,Semi-Automatic,36153,5,4
7715,Kia,Optima,2006,1.2,Hybrid,Semi-Automatic,273953,4,4
7716,Volkswagen,Golf,2014,4.8,Electric,Semi-Automatic,154335,3,2
7717,Honda,Accord,2003,4.4,Hybrid,Automatic,283836,5,2
7718,Mercedes,E-Class,2015,2.1,Hybrid,Manual,297328,2,3
7719,Toyota,Camry,2004,3.9,Diesel,Manual,292261,4,5
7720,Hyundai,Elantra,2018,4.6,Diesel,Semi-Automatic,220518,2,2
7721,Chevrolet,Equinox,2012,3.1,Petrol,Automatic,295072,5,2
7722,Ford,Fiesta,2022,2.1,Hybrid,Manual,213111,5,1
7723,Chevrolet,Malibu,2017,3.8,Electric,Manual,14956,2,3
7724,Kia,Optima,2018,4.7,Petrol,Automatic,54454,2,2
7725,Audi,Q5,2000,2.1,Hybrid,Semi-Automatic,6916,3,3
7726,Ford,Explorer,2017,3.4,Petrol,Semi-Automatic,209941,2,2
7727,Chevrolet,Impala,2005,3.2,Petrol,Manual,137054,2,1
7728,Ford,Explorer,2003,4.6,Hybrid,Semi-Automatic,284897,5,2
7729,Ford,Fiesta,2010,1.2,Electric,Semi-Automatic,55837,4,1
7730,Volkswagen,Tiguan,2016,4.4,Diesel,Automatic,149333,3,3
7731,Mercedes,GLA,2011,1.9,Petrol,Automatic,158126,4,3
7732,Hyundai,Elantra,2000,3.1,Electric,Automatic,19996,3,1
7733,Mercedes,C-Class,2015,2.7,Diesel,Semi-Automatic,182594,3,1
7734,BMW,X5,2011,3.1,Petrol,Manual,21375,2,4
7735,Hyundai,Sonata,2005,3.7,Electric,Semi-Automatic,88641,5,1
7736,Volkswagen,Passat,2013,1.6,Petrol,Manual,237413,2,3
7737,Audi,A4,2007,2.6,Electric,Manual,26607,4,2
7738,BMW,3 Series,2011,1.3,Petrol,Automatic,182449,2,3
7739,Honda,CR-V,2002,2.0,Petrol,Semi-Automatic,94713,2,5
7740,Kia,Sportage,2000,4.7,Hybrid,Manual,79995,3,1
7741,Kia,Optima,2020,5.0,Electric,Automatic,85317,3,1
7742,Audi,A3,2007,2.9,Petrol,Semi-Automatic,93930,5,4
7743,Ford,Explorer,2023,1.2,Hybrid,Automatic,122511,5,1
7744,Hyundai,Elantra,2018,4.7,Hybrid,Semi-Automatic,131134,3,5
7745,BMW,X5,2008,2.6,Hybrid,Automatic,124257,3,4
7746,Hyundai,Sonata,2020,4.1,Petrol,Semi-Automatic,277774,4,5
7747,Ford,Focus,2013,4.9,Diesel,Semi-Automatic,128700,2,2
7748,Hyundai,Sonata,2015,1.6,Diesel,Automatic,13888,4,4
7749,Mercedes,E-Class,2018,1.7,Electric,Automatic,35106,5,3
7750,Chevrolet,Impala,2022,4.4,Hybrid,Semi-Automatic,176976,5,5
7751,Chevrolet,Impala,2011,2.5,Hybrid,Automatic,99892,3,3
7752,Chevrolet,Equinox,2017,3.6,Petrol,Automatic,87376,3,2
7753,Ford,Explorer,2012,2.3,Hybrid,Semi-Automatic,137281,2,1
7754,Hyundai,Tucson,2020,3.1,Diesel,Automatic,154172,2,1
7755,Honda,Accord,2001,2.9,Electric,Automatic,119000,3,2
7756,Toyota,Corolla,2021,2.1,Diesel,Manual,34344,5,1
7757,Chevrolet,Malibu,2001,4.2,Hybrid,Semi-Automatic,270353,4,3
7758,Hyundai,Tucson,2005,2.5,Electric,Automatic,14321,4,5
7759,Chevrolet,Equinox,2016,3.6,Diesel,Semi-Automatic,159769,2,4
7760,Volkswagen,Tiguan,2015,5.0,Electric,Semi-Automatic,204501,3,2
7761,Honda,Civic,2000,3.2,Electric,Automatic,108747,4,5
7762,Toyota,Camry,2020,2.7,Petrol,Automatic,280261,5,2
7763,Volkswagen,Golf,2022,3.1,Diesel,Semi-Automatic,71896,4,2
7764,Ford,Focus,2001,2.4,Petrol,Semi-Automatic,157739,2,1
7765,Hyundai,Tucson,2010,2.6,Electric,Manual,6294,4,2
7766,Hyundai,Tucson,2001,1.8,Diesel,Semi-Automatic,210021,2,2
7767,Honda,Civic,2019,2.9,Electric,Semi-Automatic,131974,5,2
7768,Honda,Civic,2010,1.3,Petrol,Automatic,1130,5,3
7769,Toyota,RAV4,2000,1.4,Diesel,Semi-Automatic,213571,4,3
7770,Chevrolet,Impala,2023,1.4,Electric,Semi-Automatic,128077,3,1
7771,Audi,A3,2003,3.3,Electric,Automatic,128001,2,5
7772,Hyundai,Elantra,2014,2.8,Electric,Manual,190385,2,3
7773,Toyota,RAV4,2000,1.8,Hybrid,Manual,129830,4,4
7774,Hyundai,Tucson,2007,2.0,Electric,Automatic,266591,5,2
7775,Volkswagen,Golf,2002,3.9,Petrol,Automatic,120286,2,3
7776,Mercedes,C-Class,2008,2.2,Diesel,Semi-Automatic,77294,2,1
7777,Volkswagen,Passat,2014,3.5,Petrol,Automatic,229000,3,5
7778,Mercedes,E-Class,2022,4.6,Diesel,Semi-Automatic,18092,2,5
7779,Chevrolet,Malibu,2015,4.7,Diesel,Semi-Automatic,265634,5,2
7780,Hyundai,Sonata,2014,4.4,Diesel,Semi-Automatic,92731,2,2
7781,Volkswagen,Tiguan,2001,5.0,Diesel,Semi-Automatic,243628,2,4
7782,Kia,Optima,2001,3.8,Hybrid,Automatic,149271,4,5
7783,Audi,Q5,2001,3.9,Electric,Automatic,285572,3,3
7784,Kia,Optima,2019,1.5,Electric,Manual,42407,4,5
7785,Mercedes,C-Class,2001,2.7,Diesel,Manual,176838,4,5
7786,Audi,A4,2013,3.9,Petrol,Semi-Automatic,243447,4,1
7787,Toyota,Camry,2008,3.4,Diesel,Semi-Automatic,202840,2,4
7788,Toyota,Corolla,2009,3.7,Hybrid,Manual,76999,5,2
7789,Toyota,Corolla,2016,1.2,Petrol,Semi-Automatic,203550,2,3
7790,Chevrolet,Impala,2012,4.4,Electric,Automatic,51605,4,3
7791,Audi,A4,2015,2.7,Hybrid,Semi-Automatic,179849,2,1
7792,Toyota,Corolla,2010,2.1,Electric,Semi-Automatic,207137,3,4
7793,Volkswagen,Golf,2007,4.1,Petrol,Semi-Automatic,124068,2,5
7794,Audi,A4,2019,3.3,Hybrid,Semi-Automatic,290448,5,2
7795,Ford,Explorer,2003,3.5,Diesel,Semi-Automatic,231236,3,5
7796,Chevrolet,Malibu,2005,3.4,Petrol,Semi-Automatic,20180,5,2
7797,Honda,CR-V,2021,2.3,Hybrid,Manual,22943,4,3
7798,Chevrolet,Malibu,2011,4.7,Petrol,Automatic,176791,4,2
7799,BMW,X5,2002,1.8,Petrol,Manual,190460,4,3
7800,Hyundai,Sonata,2014,1.2,Petrol,Manual,63068,5,4
7801,Hyundai,Elantra,2006,1.6,Diesel,Manual,187881,2,1
7802,Audi,Q5,2020,3.8,Hybrid,Semi-Automatic,101820,4,3
7803,Kia,Optima,2011,4.5,Hybrid,Manual,96051,2,1
7804,Ford,Focus,2020,4.9,Petrol,Manual,149792,3,1
7805,Volkswagen,Tiguan,2005,1.1,Hybrid,Semi-Automatic,80175,3,3
7806,Volkswagen,Tiguan,2014,1.4,Electric,Manual,44269,5,1
7807,Ford,Explorer,2008,2.4,Petrol,Semi-Automatic,36305,4,2
7808,Kia,Optima,2006,1.9,Hybrid,Automatic,163692,4,3
7809,Audi,A3,2015,4.8,Petrol,Automatic,291332,4,4
7810,Chevrolet,Equinox,2014,4.5,Hybrid,Manual,58937,2,5
7811,Toyota,RAV4,2020,1.6,Electric,Semi-Automatic,179761,2,5
7812,Toyota,Camry,2008,1.7,Electric,Manual,282865,3,3
7813,Audi,A4,2003,1.4,Electric,Semi-Automatic,75766,4,5
7814,Audi,A4,2013,3.5,Hybrid,Automatic,182916,5,2
7815,Chevrolet,Malibu,2019,3.9,Diesel,Manual,144476,4,5
7816,Chevrolet,Malibu,2022,2.1,Petrol,Automatic,284512,3,5
7817,Chevrolet,Impala,2019,3.7,Hybrid,Semi-Automatic,130097,2,5
7818,Chevrolet,Equinox,2023,2.3,Hybrid,Automatic,56104,4,3
7819,Honda,CR-V,2007,2.2,Hybrid,Semi-Automatic,52019,4,1
7820,Mercedes,C-Class,2002,4.2,Diesel,Semi-Automatic,219610,2,2
7821,Toyota,Corolla,2019,2.7,Diesel,Manual,233642,2,2
7822,BMW,X5,2005,2.3,Petrol,Automatic,179932,4,4
7823,BMW,X5,2007,2.6,Petrol,Semi-Automatic,26838,3,5
7824,Hyundai,Sonata,2015,2.3,Petrol,Manual,158003,5,4
7825,Honda,Civic,2005,2.7,Electric,Manual,12785,3,5
7826,Toyota,RAV4,2000,1.5,Hybrid,Automatic,155787,5,2
7827,Ford,Explorer,2012,4.3,Petrol,Automatic,64520,3,5
7828,BMW,3 Series,2005,4.8,Hybrid,Semi-Automatic,232537,5,1
7829,Audi,Q5,2020,2.5,Petrol,Automatic,70334,4,4
7830,Audi,Q5,2006,2.6,Hybrid,Semi-Automatic,111820,4,4
7831,Kia,Optima,2015,1.1,Electric,Semi-Automatic,287171,5,2
7832,Hyundai,Sonata,2021,4.7,Petrol,Manual,70010,3,2
7833,Toyota,Camry,2012,3.3,Petrol,Manual,161823,5,2
7834,BMW,X5,2007,1.5,Diesel,Automatic,192279,5,2
7835,Mercedes,C-Class,2011,2.5,Electric,Semi-Automatic,36869,3,4
7836,Volkswagen,Passat,2007,3.5,Electric,Automatic,83960,2,2
7837,Volkswagen,Golf,2014,4.3,Diesel,Automatic,197965,5,4
7838,Chevrolet,Equinox,2017,2.5,Electric,Manual,299947,2,4
7839,Kia,Sportage,2012,1.2,Diesel,Semi-Automatic,17005,3,1
7840,Kia,Optima,2007,3.5,Hybrid,Automatic,282147,4,1
7841,Ford,Fiesta,2006,2.0,Hybrid,Semi-Automatic,280447,3,1
7842,Audi,Q5,2003,3.4,Electric,Automatic,78808,3,4
7843,Honda,CR-V,2021,3.8,Hybrid,Semi-Automatic,152715,4,5
7844,Hyundai,Tucson,2015,2.5,Hybrid,Manual,108890,5,4
7845,Hyundai,Elantra,2014,3.9,Diesel,Semi-Automatic,250210,4,3
7846,Audi,A4,2006,2.3,Electric,Automatic,9729,3,3
7847,Audi,A3,2017,4.3,Electric,Automatic,110919,3,1
7848,Chevrolet,Malibu,2019,2.8,Hybrid,Manual,169599,5,5
7849,Audi,A3,2018,4.7,Electric,Semi-Automatic,287915,2,1
7850,Honda,Accord,2016,3.4,Diesel,Automatic,230777,4,5
7851,Kia,Optima,2015,1.8,Diesel,Semi-Automatic,89738,2,3
7852,Chevrolet,Malibu,2021,4.7,Diesel,Automatic,177602,4,5
7853,Volkswagen,Golf,2005,3.8,Diesel,Automatic,138757,2,1
7854,Toyota,RAV4,2001,3.1,Hybrid,Semi-Automatic,80772,2,5
7855,Honda,Civic,2015,3.7,Hybrid,Manual,130593,3,5
7856,Ford,Explorer,2015,1.8,Electric,Semi-Automatic,83464,3,1
7857,Chevrolet,Equinox,2003,1.9,Electric,Manual,135168,3,2
7858,Honda,Civic,2001,3.4,Diesel,Manual,10808,3,3
7859,Mercedes,GLA,2016,2.7,Petrol,Automatic,5216,5,5
7860,Honda,CR-V,2009,1.0,Hybrid,Automatic,2425,2,2
7861,Toyota,Corolla,2002,2.1,Electric,Semi-Automatic,205620,4,5
7862,BMW,3 Series,2003,4.8,Hybrid,Automatic,222592,5,2
7863,Mercedes,C-Class,2002,1.2,Diesel,Semi-Automatic,66838,2,4
7864,Volkswagen,Passat,2012,1.9,Electric,Semi-Automatic,149619,4,4
7865,Audi,Q5,2015,3.1,Petrol,Automatic,249625,2,4
7866,Honda,CR-V,2006,2.1,Hybrid,Automatic,118204,3,5
7867,Hyundai,Sonata,2015,2.5,Petrol,Semi-Automatic,209042,4,3
7868,BMW,5 Series,2022,3.5,Diesel,Semi-Automatic,211848,4,5
7869,Mercedes,GLA,2002,4.0,Diesel,Manual,164115,3,3
7870,Kia,Sportage,2000,4.5,Hybrid,Automatic,91157,4,3
7871,Hyundai,Tucson,2010,4.4,Petrol,Automatic,268313,5,5
7872,Audi,A3,2002,4.5,Diesel,Semi-Automatic,8398,4,4
7873,Toyota,Camry,2006,4.3,Electric,Semi-Automatic,272803,4,4
7874,Kia,Sportage,2008,2.3,Petrol,Manual,78241,5,1
7875,BMW,X5,2013,4.7,Petrol,Semi-Automatic,143073,5,5
7876,Ford,Explorer,2007,4.0,Electric,Automatic,98916,3,5
7877,Toyota,Corolla,2009,4.5,Electric,Manual,59291,3,1
7878,Kia,Optima,2023,2.3,Diesel,Manual,30624,4,5
7879,Mercedes,E-Class,2015,4.7,Diesel,Automatic,239598,4,1
7880,Audi,Q5,2002,2.6,Electric,Semi-Automatic,271873,2,3
7881,Volkswagen,Tiguan,2009,1.2,Hybrid,Automatic,229601,2,2
7882,Honda,Civic,2001,2.2,Hybrid,Manual,45986,4,1
7883,Mercedes,C-Class,2018,4.7,Hybrid,Automatic,284290,4,2
7884,Honda,Civic,2022,2.6,Hybrid,Semi-Automatic,193338,3,1
7885,Honda,Accord,2010,3.3,Hybrid,Automatic,115661,2,1
7886,Chevrolet,Impala,2022,1.1,Electric,Automatic,72509,5,2
7887,BMW,X5,2008,2.0,Diesel,Automatic,166381,4,4
7888,Kia,Sportage,2015,4.1,Electric,Manual,63211,5,5
7889,Mercedes,C-Class,2021,1.9,Electric,Semi-Automatic,251428,3,1
7890,Mercedes,C-Class,2000,4.3,Electric,Semi-Automatic,145135,5,1
7891,Honda,Accord,2005,1.1,Petrol,Automatic,97994,4,4
7892,Chevrolet,Malibu,2021,2.0,Petrol,Automatic,154699,5,1
7893,Honda,Accord,2001,1.4,Petrol,Semi-Automatic,287005,4,4
7894,Mercedes,GLA,2019,4.8,Hybrid,Automatic,248488,2,1
7895,Hyundai,Tucson,2001,2.1,Electric,Semi-Automatic,222692,2,2
7896,Chevrolet,Equinox,2023,4.0,Petrol,Semi-Automatic,147070,4,2
7897,BMW,3 Series,2006,3.1,Petrol,Manual,270680,3,2
7898,Hyundai,Elantra,2010,1.9,Hybrid,Semi-Automatic,266157,3,1
7899,Toyota,Corolla,2003,2.5,Petrol,Automatic,8549,4,3
7900,Audi,A3,2004,2.0,Hybrid,Semi-Automatic,185876,2,4
7901,Volkswagen,Passat,2007,4.7,Petrol,Manual,181983,4,3
7902,Mercedes,E-Class,2004,1.6,Electric,Automatic,161978,5,4
7903,Volkswagen,Tiguan,2003,4.0,Electric,Semi-Automatic,70381,5,2
7904,BMW,3 Series,2020,3.3,Diesel,Manual,159932,5,2
7905,Volkswagen,Golf,2011,2.9,Petrol,Semi-Automatic,106916,2,1
7906,BMW,5 Series,2016,2.9,Electric,Manual,149491,3,5
7907,Mercedes,GLA,2021,4.1,Electric,Manual,217505,3,4
7908,Hyundai,Tucson,2019,3.2,Diesel,Semi-Automatic,99797,3,2
7909,Audi,A4,2014,4.0,Diesel,Automatic,233087,3,3
7910,Toyota,Corolla,2013,4.9,Hybrid,Manual,191897,4,2
7911,Audi,A3,2004,2.7,Diesel,Semi-Automatic,125256,2,1
7912,Hyundai,Tucson,2022,1.6,Petrol,Semi-Automatic,203941,2,5
7913,BMW,3 Series,2011,2.9,Electric,Automatic,31425,4,2
7914,Audi,Q5,2000,2.4,Diesel,Semi-Automatic,195146,5,2
7915,Ford,Fiesta,2008,2.7,Electric,Automatic,218774,5,1
7916,Toyota,Camry,2017,3.3,Diesel,Manual,279509,2,3
7917,Hyundai,Sonata,2008,1.4,Electric,Semi-Automatic,192410,5,3
7918,Honda,Accord,2012,4.5,Electric,Automatic,176770,4,5
7919,Kia,Sportage,2006,3.4,Hybrid,Automatic,235574,2,4
7920,Ford,Explorer,2008,2.1,Petrol,Manual,137146,5,5
7921,Ford,Focus,2015,1.9,Electric,Semi-Automatic,288636,3,5
7922,BMW,3 Series,2013,1.1,Electric,Semi-Automatic,8855,3,2
7923,Kia,Optima,2007,4.0,Diesel,Automatic,19581,5,4
7924,Kia,Optima,2012,4.7,Petrol,Automatic,124920,4,4
7925,BMW,X5,2014,3.1,Electric,Manual,115840,3,4
7926,Ford,Fiesta,2001,1.5,Petrol,Automatic,198784,4,1
7927,Audi,Q5,2014,1.8,Electric,Semi-Automatic,246787,2,1
7928,Audi,Q5,2021,3.5,Petrol,Manual,248083,2,5
7929,Ford,Fiesta,2015,2.3,Hybrid,Manual,208379,5,3
7930,BMW,5 Series,2016,3.3,Electric,Manual,239076,5,2
7931,Audi,A3,2022,1.3,Petrol,Semi-Automatic,161773,2,1
7932,Ford,Fiesta,2016,3.9,Hybrid,Automatic,187800,5,4
7933,Volkswagen,Tiguan,2012,1.2,Electric,Manual,148720,3,2
7934,Audi,Q5,2012,4.4,Electric,Manual,272487,3,1
7935,Toyota,RAV4,2020,3.0,Hybrid,Automatic,90797,4,2
7936,Honda,Accord,2009,4.8,Electric,Automatic,210063,3,1
7937,Volkswagen,Passat,2007,1.2,Hybrid,Manual,149432,4,3
7938,Mercedes,E-Class,2017,2.5,Petrol,Manual,170525,5,3
7939,Toyota,Corolla,2016,3.3,Diesel,Automatic,283554,2,2
7940,Volkswagen,Passat,2016,3.8,Diesel,Semi-Automatic,230086,2,5
7941,Audi,A4,2015,4.6,Petrol,Manual,215310,2,4
7942,Audi,A3,2008,3.3,Petrol,Automatic,159950,5,3
7943,Hyundai,Sonata,2005,2.0,Petrol,Semi-Automatic,139139,4,5
7944,Hyundai,Elantra,2023,4.0,Petrol,Manual,258604,3,4
7945,Audi,A3,2016,2.2,Hybrid,Automatic,284193,2,4
7946,BMW,X5,2023,3.8,Electric,Manual,255533,4,1
7947,Kia,Optima,2004,4.2,Hybrid,Semi-Automatic,231221,3,4
7948,Audi,A4,2023,3.8,Electric,Manual,201522,3,5
7949,Kia,Sportage,2002,3.5,Hybrid,Manual,118648,5,1
7950,Hyundai,Elantra,2005,3.1,Petrol,Automatic,170453,2,1
7951,Hyundai,Elantra,2021,3.9,Electric,Automatic,78429,2,1
7952,BMW,3 Series,2007,1.2,Electric,Semi-Automatic,76098,5,3
7953,Audi,Q5,2007,4.6,Hybrid,Manual,128953,2,4
7954,Hyundai,Sonata,2015,2.7,Diesel,Manual,51432,2,3
7955,Hyundai,Sonata,2002,4.9,Hybrid,Semi-Automatic,197530,2,3
7956,Chevrolet,Malibu,2011,1.7,Diesel,Semi-Automatic,215389,5,1
7957,Volkswagen,Tiguan,2004,1.6,Petrol,Semi-Automatic,134151,2,4
7958,Chevrolet,Malibu,2006,3.2,Diesel,Manual,85061,3,5
7959,BMW,X5,2015,2.5,Petrol,Automatic,99827,4,2
7960,BMW,X5,2004,1.9,Electric,Semi-Automatic,143356,5,2
7961,BMW,X5,2013,3.9,Electric,Automatic,176201,3,4
7962,Audi,A4,2004,1.1,Hybrid,Automatic,108671,2,5
7963,Hyundai,Tucson,2011,4.4,Diesel,Automatic,132007,3,3
7964,Kia,Sportage,2006,2.6,Electric,Automatic,239235,4,5
7965,Honda,CR-V,2012,1.7,Petrol,Automatic,211733,5,3
7966,Audi,Q5,2016,1.3,Diesel,Automatic,141074,3,1
7967,Toyota,Camry,2011,2.4,Petrol,Semi-Automatic,110704,5,4
7968,Kia,Optima,2014,3.2,Electric,Semi-Automatic,170640,3,5
