,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
6327,Chevrolet,Equinox,2014,2.6,Petrol,Manual,47486,4,5
6328,Honda,Civic,2002,1.0,Diesel,Semi-Automatic,95791,2,4
6329,Audi,A3,2005,3.2,Hybrid,Manual,123998,5,1
6330,Audi,A3,2013,4.0,Petrol,Automatic,284811,3,1
6331,Hyundai,Tucson,2021,2.8,Petrol,Automatic,73370,5,5
6332,Volkswagen,Passat,2001,4.9,Diesel,Semi-Automatic,251811,3,3
6333,BMW,3 Series,2007,3.1,Hybrid,Automatic,237559,2,4
6334,Toyota,RAV4,2006,1.4,Diesel,Semi-Automatic,182285,2,1
6335,Audi,A4,2006,2.9,Hybrid,Semi-Automatic,15020,4,4
6336,Kia,Optima,2014,1.4,Diesel,Manual,86788,5,4
6337,Chevrolet,Impala,2011,1.1,Diesel,Automatic,69570,3,2
6338,BMW,5 Series,2002,3.1,Electric,Automatic,105904,2,3
6339,Ford,Fiesta,2010,1.1,Hybrid,Manual,98700,5,3
6340,Hyundai,Elantra,2019,3.1,Hybrid,Automatic,47141,3,2
6341,Ford,Explorer,2017,3.2,Hybrid,Semi-Automatic,64381,2,2
6342,BMW,3 Series,2016,1.5,Electric,Manual,108570,2,2
6343,Honda,Accord,2012,4.2,Electric,Semi-Automatic,211772,5,3
6344,Hyundai,Tucson,2010,3.6,Diesel,Semi-Automatic,37887,5,5
6345,Volkswagen,Tiguan,2015,4.8,Petrol,Semi-Automatic,92126,2,1
6346,Mercedes,GLA,2008,2.9,Diesel,Automatic,225565,5,5
6347,Hyundai,Elantra,2010,2.6,Electric,Semi-Automatic,49036,3,4
6348,Mercedes,C-Class,2012,3.6,Electric,Semi-Automatic,23912,3,3
6349,Volkswagen,Tiguan,2000,3.3,Hybrid,Manual,3960,4,2
6350,Honda,CR-V,2013,1.7,Petrol,Semi-Automatic,226767,4,1
6351,Chevrolet,Malibu,2020,2.5,Hybrid,Manual,161235,4,3
6352,Honda,Accord,2006,3.4,Electric,Semi-Automatic,266689,3,3
6353,Chevrolet,Equinox,2011,3.5,Hybrid,Automatic,35655,5,4
6354,BMW,X5,2011,1.1,Electric,Semi-Automatic,144362,2,2
6355,Chevrolet,Equinox,2018,1.9,Hybrid,Automatic,13790,5,5
6356,Ford,Explorer,2023,4.2,Petrol,Semi-Automatic,12478,3,4
6357,Honda,CR-V,2003,1.5,Diesel,Manual,141067,2,4
6358,Kia,Optima,2016,2.5,Electric,Semi-Automatic,104371,5,5
6359,Kia,Sportage,2002,1.7,Petrol,Automatic,55132,5,4
6360,BMW,5 Series,2011,3.1,Petrol,Semi-Automatic,168566,2,5
6361,Hyundai,Sonata,2023,1.6,Diesel,Semi-Automatic,242697,3,3
6362,Audi,Q5,2019,1.5,Petrol,Manual,285575,4,2
6363,Volkswagen,Golf,2000,2.7,Petrol,Manual,245909,4,4
6364,Kia,Sportage,2009,3.5,Petrol,Automatic,167596,2,3
6365,Honda,Civic,2014,2.0,Hybrid,Semi-Automatic,291584,4,2
6366,Ford,Focus,2015,2.0,Electric,Automatic,36038,2,2
6367,Chevrolet,Equinox,2017,3.1,Electric,Manual,189399,5,4
6368,Hyundai,Elantra,2021,4.9,Diesel,Manual,139330,4,4
6369,Kia,Rio,2020,3.1,Diesel,Semi-Automatic,175803,5,4
6370,Chevrolet,Impala,2008,3.0,Diesel,Manual,63631,5,5
6371,Volkswagen,Passat,2010,3.4,Diesel,Manual,8662,4,3
6372,Hyundai,Tucson,2005,2.5,Electric,Automatic,14321,4,5
6373,Ford,Explorer,2015,4.8,Petrol,Semi-Automatic,239695,5,4
6374,BMW,5 Series,2016,3.3,Electric,Manual,239076,5,2
6375,Hyundai,Elantra,2011,2.0,Petrol,Semi-Automatic,23785,5,5
6376,Chevrolet,Equinox,2007,2.1,Diesel,Manual,98341,2,3
6377,Hyundai,Elantra,2001,3.1,Hybrid,Semi-Automatic,269475,2,3
6378,Volkswagen,Golf,2000,2.1,Diesel,Automatic,70286,3,1
6379,Hyundai,Elantra,2021,4.0,Hybrid,Semi-Automatic,270151,3,3
6380,Mercedes,E-Class,2022,3.6,Diesel,Automatic,198362,5,5
6381,Mercedes,GLA,2007,3.4,Diesel,Automatic,275042,5,4
6382,Audi,Q5,2019,1.8,Hybrid,Manual,42745,4,5
6383,Volkswagen,Tiguan,2006,1.1,Petrol,Semi-Automatic,149277,5,2
6384,Audi,A4,2009,2.8,Diesel,Manual,195158,4,2
6385,Ford,Explorer,2005,1.5,Hybrid,Semi-Automatic,29663,2,5
6386,Toyota,Corolla,2010,1.9,Petrol,Manual,39688,5,5
6387,BMW,X5,2022,1.1,Electric,Automatic,81742,5,5
6388,Honda,Accord,2000,3.8,Electric,Semi-Automatic,36358,2,5
6389,Chevrolet,Impala,2023,1.6,Diesel,Automatic,112043,2,4
6390,Honda,Civic,2017,2.6,Hybrid,Manual,57952,2,2
6391,BMW,5 Series,2012,2.3,Petrol,Automatic,173383,5,4
6392,Kia,Optima,2011,4.6,Petrol,Manual,157536,3,5
6393,Ford,Fiesta,2006,3.3,Electric,Manual,252598,3,1
6394,Audi,A3,2020,1.0,Electric,Semi-Automatic,12176,2,1
6395,Mercedes,C-Class,2004,2.5,Hybrid,Manual,98962,3,4
6396,Mercedes,GLA,2005,4.2,Petrol,Manual,243792,3,2
6397,Honda,Accord,2021,4.4,Diesel,Automatic,292643,5,4
6398,Mercedes,C-Class,2018,1.1,Hybrid,Automatic,117375,5,1
6399,Honda,Accord,2015,1.7,Petrol,Semi-Automatic,284531,4,4
6400,Hyundai,Tucson,2009,4.8,Petrol,Manual,192616,3,5
6401,Toyota,RAV4,2012,2.8,Electric,Semi-Automatic,297859,4,3
6402,BMW,5 Series,2021,2.0,Diesel,Manual,238590,4,5
6403,Kia,Optima,2016,1.3,Electric,Manual,3066,5,4
6404,Hyundai,Tucson,2015,1.6,Petrol,Automatic,43454,3,2
6405,Hyundai,Elantra,2007,2.2,Electric,Automatic,17910,3,4
6406,Toyota,RAV4,2005,2.4,Hybrid,Manual,247532,3,3
6407,Chevrolet,Equinox,2009,1.2,Electric,Semi-Automatic,192340,4,4
6408,Honda,Accord,2017,3.8,Electric,Semi-Automatic,47506,4,2
6409,Kia,Optima,2001,1.2,Electric,Semi-Automatic,122361,3,4
6410,Hyundai,Sonata,2003,4.8,Hybrid,Manual,210016,2,5
6411,BMW,5 Series,2022,5.0,Petrol,Semi-Automatic,155364,3,1
6412,Ford,Explorer,2012,4.7,Hybrid,Automatic,243207,2,3
6413,Chevrolet,Impala,2002,2.2,Diesel,Automatic,63902,4,5
6414,Ford,Fiesta,2016,2.4,Petrol,Semi-Automatic,67824,4,3
6415,Honda,Accord,2005,1.3,Electric,Automatic,25508,2,5
6416,Toyota,Camry,2010,4.7,Petrol,Semi-Automatic,155338,5,1
6417,BMW,5 Series,2019,2.3,Hybrid,Semi-Automatic,270864,2,1
6418,Mercedes,E-Class,2018,3.4,Diesel,Manual,53596,5,1
6419,Hyundai,Tucson,2012,1.0,Petrol,Manual,271967,2,3
6420,Audi,A3,2015,2.4,Diesel,Automatic,295350,4,2
6421,Ford,Fiesta,2009,2.4,Petrol,Automatic,22624,4,4
6422,Audi,Q5,2018,2.0,Electric,Manual,257829,4,4
6423,Audi,A3,2018,4.1,Petrol,Manual,206059,5,3
6424,Ford,Explorer,2019,2.7,Hybrid,Semi-Automatic,113132,2,4
6425,Toyota,RAV4,2004,1.3,Electric,Automatic,79437,4,4
6426,Chevrolet,Malibu,2019,3.9,Hybrid,Semi-Automatic,84580,4,1
6427,Toyota,Corolla,2008,4.5,Electric,Semi-Automatic,264110,4,1
6428,Chevrolet,Impala,2019,3.5,Electric,Automatic,167344,5,4
6429,Hyundai,Sonata,2009,2.1,Diesel,Manual,258,4,1
6430,Hyundai,Elantra,2015,2.6,Electric,Manual,17615,2,4
6431,Volkswagen,Tiguan,2014,4.0,Petrol,Semi-Automatic,75337,4,1
6432,Volkswagen,Passat,2007,1.6,Petrol,Automatic,88320,2,1
6433,Hyundai,Elantra,2017,2.4,Electric,Semi-Automatic,269121,5,3
6434,Chevrolet,Equinox,2015,2.1,Hybrid,Automatic,210354,3,5
6435,Kia,Optima,2013,4.9,Petrol,Automatic,155541,2,1
6436,Hyundai,Tucson,2021,4.6,Hybrid,Manual,157634,2,4
6437,Mercedes,E-Class,2003,4.7,Petrol,Automatic,122256,4,5
6438,Toyota,Corolla,2020,4.3,Electric,Semi-Automatic,259708,3,4
6439,Ford,Fiesta,2020,1.7,Hybrid,Manual,19547,5,4
6440,Hyundai,Tucson,2009,3.7,Hybrid,Semi-Automatic,224217,2,1
6441,Toyota,RAV4,2007,3.7,Electric,Manual,298099,5,1
6442,Chevrolet,Equinox,2020,2.8,Diesel,Automatic,133561,5,4
6443,Toyota,RAV4,2003,3.9,Electric,Automatic,131868,5,3
6444,Honda,CR-V,2006,2.7,Hybrid,Manual,67413,5,3
6445,Hyundai,Elantra,2014,3.7,Petrol,Semi-Automatic,203553,3,5
6446,Audi,Q5,2018,1.7,Electric,Semi-Automatic,207019,2,3
6447,Honda,Accord,2019,2.7,Diesel,Semi-Automatic,273260,5,4
6448,Honda,Accord,2000,3.1,Hybrid,Manual,65872,5,3
6449,BMW,X5,2007,2.1,Electric,Manual,48326,5,4
6450,BMW,3 Series,2015,3.8,Electric,Semi-Automatic,82067,5,2
6451,Kia,Optima,2016,2.2,Diesel,Semi-Automatic,287720,2,2
6452,Mercedes,E-Class,2021,3.5,Electric,Semi-Automatic,142515,5,2
6453,BMW,X5,2018,3.4,Hybrid,Automatic,169196,2,3
6454,Honda,CR-V,2002,4.8,Diesel,Semi-Automatic,163875,2,5
6455,Volkswagen,Golf,2008,4.2,Diesel,Automatic,184721,3,3
6456,Hyundai,Elantra,2012,2.8,Hybrid,Semi-Automatic,185144,3,1
6457,Kia,Optima,2013,4.0,Diesel,Manual,34829,3,5
6458,Chevrolet,Equinox,2023,2.0,Electric,Manual,5086,5,3
6459,Chevrolet,Equinox,2013,1.6,Hybrid,Manual,141716,4,5
6460,BMW,X5,2023,2.0,Diesel,Automatic,167629,3,1
6461,Audi,A4,2010,1.7,Diesel,Manual,260904,5,3
6462,Chevrolet,Impala,2018,3.9,Hybrid,Automatic,22059,4,3
6463,Audi,Q5,2012,4.4,Electric,Manual,272487,3,1
6464,Volkswagen,Tiguan,2020,2.3,Diesel,Manual,13991,5,5
6465,Volkswagen,Passat,2007,4.2,Hybrid,Automatic,27307,3,5
6466,Chevrolet,Malibu,2023,1.3,Hybrid,Automatic,114077,4,4
6467,Audi,Q5,2013,3.6,Diesel,Manual,168817,5,2
6468,Ford,Fiesta,2018,4.8,Electric,Automatic,173693,3,2
6469,Kia,Rio,2008,4.3,Diesel,Automatic,59374,4,3
6470,Chevrolet,Impala,2021,1.3,Electric,Automatic,52051,5,1
6471,Audi,A3,2000,1.7,Electric,Semi-Automatic,259907,4,1
6472,Volkswagen,Tiguan,2014,1.2,Hybrid,Manual,32008,2,5
6473,Honda,Civic,2001,1.3,Petrol,Automatic,156815,5,1
6474,Kia,Optima,2015,1.1,Electric,Semi-Automatic,287171,5,2
6475,Mercedes,E-Class,2018,3.4,Electric,Automatic,225654,3,2
6476,Ford,Fiesta,2020,1.6,Diesel,Semi-Automatic,173424,5,3
6477,Hyundai,Sonata,2000,3.0,Electric,Semi-Automatic,99131,5,2
6478,Volkswagen,Passat,2018,3.5,Hybrid,Semi-Automatic,222042,5,1
6479,BMW,3 Series,2008,2.7,Hybrid,Automatic,260076,3,1
6480,Honda,Civic,2013,4.9,Electric,Automatic,264354,4,4
6481,Audi,Q5,2020,4.4,Petrol,Semi-Automatic,18372,5,1
6482,Volkswagen,Passat,2005,4.3,Diesel,Automatic,102606,5,1
6483,Hyundai,Tucson,2013,4.7,Diesel,Semi-Automatic,254167,4,4
6484,Volkswagen,Passat,2006,2.6,Electric,Semi-Automatic,205832,5,3
6485,Toyota,Camry,2015,4.1,Electric,Manual,234926,5,5
6486,Audi,A4,2004,4.0,Diesel,Automatic,188836,2,1
6487,Audi,Q5,2017,3.2,Petrol,Semi-Automatic,60338,2,3
6488,Toyota,Camry,2011,1.5,Hybrid,Automatic,283190,3,5
6489,Volkswagen,Tiguan,2019,1.4,Diesel,Semi-Automatic,133616,5,2
6490,Kia,Optima,2020,3.3,Petrol,Semi-Automatic,175040,3,2
6491,Toyota,Corolla,2018,1.9,Diesel,Manual,6014,3,1
6492,Audi,A3,2011,3.4,Diesel,Semi-Automatic,235373,2,1
6493,Hyundai,Elantra,2019,1.7,Petrol,Automatic,72160,3,2
6494,Volkswagen,Golf,2001,3.3,Hybrid,Automatic,159349,3,2
6495,Hyundai,Elantra,2006,3.5,Electric,Automatic,49268,4,5
6496,Honda,Civic,2011,2.4,Diesel,Manual,113336,2,3
6497,Honda,Civic,2023,2.9,Diesel,Semi-Automatic,209776,3,3
6498,Kia,Rio,2015,3.6,Electric,Automatic,142948,4,2
6499,Audi,A4,2010,2.2,Hybrid,Semi-Automatic,124510,4,1
6500,Hyundai,Sonata,2015,4.0,Diesel,Automatic,113792,4,4
6501,BMW,3 Series,2018,2.3,Electric,Semi-Automatic,99243,3,3
6502,Hyundai,Sonata,2003,4.3,Electric,Manual,154422,2,4
6503,Audi,A4,2022,2.8,Hybrid,Manual,199301,4,1
6504,Hyundai,Tucson,2020,3.1,Diesel,Automatic,165835,5,5
6505,Chevrolet,Malibu,2011,3.6,Electric,Semi-Automatic,59707,4,3
6506,Audi,A4,2010,1.1,Petrol,Semi-Automatic,12009,5,5
6507,Honda,Accord,2023,4.5,Diesel,Automatic,65889,4,5
6508,Hyundai,Elantra,2020,3.8,Petrol,Automatic,176673,2,4
6509,Audi,A3,2010,4.3,Petrol,Semi-Automatic,258241,3,5
6510,Honda,Civic,2002,2.8,Electric,Semi-Automatic,200704,4,2
6511,BMW,5 Series,2013,4.5,Petrol,Semi-Automatic,216053,3,1
6512,Ford,Fiesta,2003,1.8,Diesel,Automatic,263843,4,4
6513,BMW,3 Series,2022,3.8,Petrol,Automatic,68244,5,5
6514,BMW,X5,2006,1.1,Hybrid,Semi-Automatic,51966,4,3
6515,Kia,Sportage,2006,3.5,Hybrid,Manual,80378,3,2
6516,Hyundai,Tucson,2022,3.8,Petrol,Automatic,50336,5,5
6517,Hyundai,Tucson,2013,2.5,Diesel,Automatic,144244,2,3
6518,Chevrolet,Impala,2016,1.7,Petrol,Automatic,134308,2,3
6519,Ford,Focus,2016,1.6,Diesel,Manual,11161,5,3
6520,Ford,Explorer,2004,2.9,Electric,Automatic,33860,5,3
6521,Mercedes,GLA,2001,1.2,Diesel,Semi-Automatic,92504,3,1
6522,Audi,Q5,2021,4.9,Diesel,Automatic,281135,3,3
6523,Audi,A3,2001,3.7,Diesel,Automatic,137936,2,5
6524,Volkswagen,Passat,2017,2.4,Hybrid,Automatic,137364,5,2
6525,Honda,Accord,2019,1.4,Petrol,Manual,169170,4,4
6526,Kia,Rio,2008,3.7,Hybrid,Semi-Automatic,8170,2,4
6527,Ford,Fiesta,2013,4.2,Diesel,Manual,233548,4,5
6528,Hyundai,Elantra,2012,2.6,Hybrid,Manual,11213,5,5
6529,Chevrolet,Equinox,2011,2.6,Hybrid,Manual,137574,5,4
6530,Audi,A4,2005,1.8,Hybrid,Semi-Automatic,166364,2,3
6531,Chevrolet,Impala,2006,1.6,Petrol,Manual,129395,2,3
6532,Toyota,Corolla,2017,2.5,Petrol,Automatic,3381,5,3
6533,Honda,Civic,2021,2.6,Hybrid,Automatic,276056,2,4
6534,Chevrolet,Impala,2010,3.2,Petrol,Automatic,27779,5,5
6535,Toyota,RAV4,2017,2.3,Electric,Automatic,213214,2,3
6536,Chevrolet,Impala,2021,4.7,Petrol,Semi-Automatic,165021,4,1
6537,BMW,5 Series,2016,3.1,Petrol,Automatic,82589,2,3
6538,Toyota,RAV4,2013,1.5,Petrol,Semi-Automatic,87831,4,2
6539,BMW,3 Series,2003,2.2,Hybrid,Semi-Automatic,271820,3,3
6540,Mercedes,E-Class,2016,3.4,Electric,Semi-Automatic,179450,4,1
6541,Audi,A4,2015,1.1,Diesel,Semi-Automatic,128408,2,2
6542,Ford,Fiesta,2003,2.6,Hybrid,Automatic,87872,5,5
6543,Honda,CR-V,2023,1.6,Electric,Manual,209883,4,2
6544,Kia,Rio,2020,3.8,Hybrid,Manual,137014,4,3
6545,Toyota,Camry,2010,4.7,Hybrid,Semi-Automatic,112242,5,3
6546,Toyota,RAV4,2008,4.9,Electric,Semi-Automatic,299872,5,5
6547,Mercedes,C-Class,2014,2.9,Petrol,Manual,217980,4,4
6548,Kia,Optima,2014,2.4,Petrol,Manual,127457,2,1
6549,Hyundai,Elantra,2016,3.0,Electric,Manual,200182,3,5
6550,Chevrolet,Impala,2009,2.6,Diesel,Semi-Automatic,202786,5,1
6551,Hyundai,Sonata,2021,1.4,Diesel,Manual,96572,5,2
6552,Mercedes,E-Class,2004,4.0,Diesel,Manual,164121,3,5
6553,BMW,3 Series,2001,4.6,Hybrid,Manual,79217,4,4
6554,Hyundai,Tucson,2001,4.9,Electric,Semi-Automatic,119582,3,4
6555,Mercedes,C-Class,2009,2.3,Electric,Manual,34712,5,3
6556,Chevrolet,Malibu,2008,4.2,Petrol,Automatic,156565,3,1
6557,Volkswagen,Golf,2002,2.9,Diesel,Manual,286072,4,4
6558,Hyundai,Elantra,2009,3.4,Petrol,Semi-Automatic,83750,5,4
6559,Chevrolet,Equinox,2002,1.6,Petrol,Automatic,150118,5,5
6560,Honda,Civic,2004,4.7,Electric,Automatic,18312,2,5
6561,Hyundai,Elantra,2001,1.0,Petrol,Semi-Automatic,4557,4,3
6562,Hyundai,Sonata,2011,1.5,Diesel,Semi-Automatic,139296,4,5
6563,Mercedes,GLA,2008,1.2,Petrol,Manual,223313,5,1
6564,Chevrolet,Equinox,2015,1.8,Diesel,Automatic,252258,3,5
6565,BMW,X5,2021,2.7,Diesel,Semi-Automatic,181615,5,1
6566,Mercedes,E-Class,2002,2.8,Diesel,Manual,218885,5,1
6567,Ford,Focus,2018,1.6,Hybrid,Semi-Automatic,21524,3,1
6568,Hyundai,Elantra,2018,2.0,Petrol,Automatic,232527,2,3
6569,Ford,Fiesta,2016,4.7,Hybrid,Semi-Automatic,225517,4,5
6570,Kia,Sportage,2002,3.5,Hybrid,Manual,118648,5,1
6571,BMW,X5,2012,1.9,Diesel,Automatic,48209,4,2
6572,Hyundai,Elantra,2015,2.9,Diesel,Semi-Automatic,207667,5,2
6573,Volkswagen,Passat,2019,1.0,Electric,Manual,46740,2,1
6574,BMW,X5,2001,5.0,Hybrid,Semi-Automatic,151771,3,2
6575,Audi,A3,2021,2.8,Hybrid,Semi-Automatic,90107,5,2
6576,Chevrolet,Malibu,2016,2.8,Hybrid,Semi-Automatic,42849,3,5
6577,Honda,CR-V,2022,3.4,Diesel,Automatic,248894,5,2
6578,Toyota,Corolla,2022,3.6,Electric,Automatic,4015,2,3
6579,BMW,3 Series,2005,3.5,Petrol,Automatic,126275,3,2
6580,Volkswagen,Tiguan,2002,1.5,Hybrid,Automatic,199749,5,2
6581,Kia,Sportage,2010,4.9,Hybrid,Automatic,206945,3,4
6582,BMW,5 Series,2005,1.2,Diesel,Automatic,212121,4,5
6583,BMW,3 Series,2015,4.8,Diesel,Manual,169599,3,4
6584,Volkswagen,Passat,2023,3.6,Hybrid,Manual,112036,5,3
6585,Hyundai,Sonata,2008,3.1,Electric,Semi-Automatic,232100,2,2
6586,BMW,5 Series,2009,1.0,Electric,Semi-Automatic,276757,2,2
6587,Audi,Q5,2011,2.2,Electric,Manual,161964,5,3
6588,Audi,A3,2012,3.0,Hybrid,Manual,149799,3,4
6589,Mercedes,E-Class,2012,1.7,Petrol,Automatic,32575,5,2
6590,Hyundai,Sonata,2015,2.2,Petrol,Manual,147721,5,1
6591,Toyota,Camry,2020,2.6,Electric,Semi-Automatic,139858,4,4
6592,Honda,Accord,2012,3.6,Hybrid,Semi-Automatic,299818,2,1
6593,Chevrolet,Malibu,2006,3.7,Diesel,Semi-Automatic,209680,3,5
6594,BMW,3 Series,2016,2.2,Diesel,Manual,282955,2,4
6595,Honda,Accord,2023,3.8,Hybrid,Semi-Automatic,213139,5,1
6596,Hyundai,Tucson,2000,1.2,Petrol,Automatic,88148,3,1
6597,Audi,A4,2010,2.0,Hybrid,Manual,228204,3,4
6598,Ford,Focus,2019,3.6,Petrol,Automatic,230081,4,3
6599,Kia,Optima,2001,4.2,Electric,Semi-Automatic,189692,3,5
6600,Volkswagen,Passat,2017,3.2,Hybrid,Automatic,102631,2,5
6601,Chevrolet,Impala,2021,2.0,Diesel,Manual,33019,2,4
6602,Chevrolet,Equinox,2002,1.4,Electric,Semi-Automatic,41238,3,4
6603,Ford,Focus,2017,3.3,Electric,Semi-Automatic,32629,2,5
6604,Kia,Sportage,2004,2.8,Petrol,Automatic,25432,4,5
6605,Chevrolet,Equinox,2003,4.1,Hybrid,Manual,82053,3,1
6606,Hyundai,Sonata,2014,4.2,Diesel,Automatic,43329,4,1
6607,Toyota,RAV4,2000,4.2,Diesel,Manual,153301,3,1
6608,Audi,A4,2021,4.6,Petrol,Automatic,118860,3,2
6609,Toyota,Camry,2009,1.3,Diesel,Manual,76365,5,4
6610,Chevrolet,Equinox,2020,1.5,Diesel,Manual,285725,5,4
6611,Toyota,Camry,2017,4.8,Diesel,Manual,77522,2,4
6612,Kia,Rio,2003,4.7,Diesel,Semi-Automatic,144352,3,5
6613,Audi,A3,2007,2.9,Diesel,Automatic,139422,4,1
6614,Honda,Civic,2004,1.4,Diesel,Automatic,197380,3,3
6615,Kia,Optima,2013,3.1,Diesel,Semi-Automatic,95849,4,5
6616,Kia,Optima,2019,3.3,Diesel,Automatic,186490,5,1
6617,Mercedes,GLA,2005,4.5,Petrol,Automatic,89422,2,1
6618,Ford,Fiesta,2000,1.5,Hybrid,Semi-Automatic,140947,2,1
6619,Volkswagen,Passat,2007,4.7,Petrol,Automatic,28420,3,4
6620,BMW,5 Series,2000,1.9,Diesel,Manual,88570,4,2
6621,Ford,Focus,2013,3.0,Petrol,Manual,74605,4,2
6622,Audi,Q5,2012,2.3,Diesel,Manual,95865,2,3
6623,Hyundai,Sonata,2004,3.6,Diesel,Semi-Automatic,294410,2,4
6624,Mercedes,E-Class,2016,1.2,Hybrid,Manual,204143,3,1
6625,Honda,CR-V,2012,2.5,Electric,Manual,199386,3,5
6626,Toyota,Corolla,2023,4.8,Electric,Automatic,147067,4,2
6627,Kia,Rio,2002,4.5,Diesel,Manual,181732,3,1
6628,BMW,X5,2020,4.2,Petrol,Manual,177156,5,1
6629,Volkswagen,Golf,2015,1.5,Petrol,Manual,81504,5,1
6630,Toyota,Corolla,2007,4.9,Diesel,Manual,251921,2,1
6631,Audi,Q5,2005,3.1,Electric,Semi-Automatic,108490,5,1
6632,Mercedes,C-Class,2011,2.4,Hybrid,Automatic,12182,2,1
6633,Audi,A3,2006,2.0,Diesel,Manual,229663,2,2
6634,Honda,Civic,2002,1.3,Electric,Semi-Automatic,268071,3,1
6635,Kia,Sportage,2023,3.3,Petrol,Manual,126671,3,5
6636,Hyundai,Elantra,2007,3.7,Petrol,Manual,126660,5,2
6637,Toyota,Corolla,2016,3.1,Electric,Semi-Automatic,140620,5,4
6638,Toyota,RAV4,2008,3.9,Diesel,Automatic,61794,3,5
6639,Kia,Optima,2001,1.7,Hybrid,Manual,56182,3,4
6640,Hyundai,Tucson,2011,4.4,Hybrid,Automatic,47786,3,1
6641,Chevrolet,Malibu,2003,3.9,Petrol,Automatic,98938,3,5
6642,Hyundai,Elantra,2007,4.0,Diesel,Manual,259588,3,1
6643,Ford,Focus,2018,3.9,Hybrid,Automatic,95603,3,5
6644,Hyundai,Sonata,2017,2.8,Diesel,Automatic,260479,3,1
6645,Mercedes,C-Class,2000,3.6,Diesel,Automatic,63178,3,4
6646,BMW,3 Series,2011,4.0,Electric,Manual,116379,5,4
6647,Volkswagen,Golf,2023,4.0,Hybrid,Semi-Automatic,239018,5,2
6648,Chevrolet,Equinox,2002,3.7,Hybrid,Manual,261395,5,4
6649,Honda,CR-V,2020,1.1,Hybrid,Manual,109977,3,5
6650,Audi,A3,2014,2.5,Diesel,Semi-Automatic,171850,3,2
6651,Volkswagen,Tiguan,2023,4.1,Hybrid,Automatic,72819,3,4
6652,Mercedes,E-Class,2015,4.6,Petrol,Automatic,160370,2,2
6653,Chevrolet,Equinox,2007,2.5,Hybrid,Automatic,226193,5,3
6654,Toyota,Camry,2012,2.7,Hybrid,Semi-Automatic,5159,4,1
6655,BMW,3 Series,2005,1.4,Petrol,Semi-Automatic,120261,5,1
6656,BMW,3 Series,2000,4.8,Hybrid,Manual,237133,2,1
6657,Toyota,Camry,2013,2.2,Hybrid,Manual,262285,4,4
6658,Chevrolet,Equinox,2017,3.6,Petrol,Automatic,87376,3,2
6659,Honda,Civic,2019,4.2,Petrol,Automatic,272129,3,4
6660,Volkswagen,Tiguan,2023,3.4,Petrol,Semi-Automatic,84322,5,3
6661,Hyundai,Sonata,2005,1.1,Petrol,Manual,297669,2,1
6662,Volkswagen,Golf,2016,2.1,Petrol,Semi-Automatic,5834,2,4
6663,Toyota,Corolla,2023,3.4,Hybrid,Semi-Automatic,19096,3,2
6664,Audi,A3,2017,2.5,Electric,Semi-Automatic,210605,5,2
6665,Honda,Civic,2012,3.7,Electric,Automatic,74879,2,5
6666,Mercedes,C-Class,2019,3.0,Diesel,Automatic,186644,4,2
6667,BMW,3 Series,2013,1.4,Electric,Semi-Automatic,75066,4,5
6668,Toyota,RAV4,2017,3.1,Diesel,Automatic,196995,3,2
6669,Ford,Explorer,2021,3.6,Petrol,Manual,49144,2,1
6670,Chevrolet,Impala,2000,3.5,Electric,Manual,83835,2,5
6671,Audi,A3,2013,2.1,Hybrid,Manual,104625,4,1
6672,Toyota,Corolla,2020,2.2,Electric,Automatic,170003,3,1
6673,BMW,5 Series,2017,4.4,Petrol,Manual,67229,4,2
6674,BMW,X5,2007,4.2,Petrol,Automatic,129851,3,4
6675,Chevrolet,Malibu,2007,2.5,Petrol,Automatic,294846,4,5
6676,Volkswagen,Tiguan,2020,2.6,Hybrid,Manual,115468,5,1
6677,Hyundai,Sonata,2015,3.8,Petrol,Automatic,246108,2,2
6678,Volkswagen,Passat,2003,3.8,Hybrid,Automatic,123338,5,4
6679,Volkswagen,Golf,2004,2.4,Electric,Semi-Automatic,155609,3,1
6680,Hyundai,Elantra,2016,3.5,Electric,Semi-Automatic,249659,3,3
6681,Hyundai,Tucson,2001,1.6,Diesel,Manual,209694,5,5
6682,Chevrolet,Malibu,2018,3.0,Hybrid,Automatic,151336,5,2
6683,Hyundai,Elantra,2017,1.9,Diesel,Automatic,102677,4,2
6684,Toyota,Camry,2017,4.3,Petrol,Manual,71564,2,4
6685,Toyota,RAV4,2008,3.5,Electric,Semi-Automatic,296747,3,1
6686,Hyundai,Sonata,2023,3.0,Electric,Automatic,262113,5,1
6687,Toyota,Camry,2010,1.5,Electric,Manual,265912,2,1
6688,Ford,Fiesta,2018,4.1,Diesel,Automatic,250214,4,2
6689,Hyundai,Elantra,2011,3.4,Hybrid,Semi-Automatic,36322,5,1
6690,Hyundai,Tucson,2012,3.2,Hybrid,Semi-Automatic,143095,3,2
6691,Mercedes,E-Class,2012,4.9,Diesel,Semi-Automatic,66286,3,5
6692,Toyota,Corolla,2018,2.5,Petrol,Manual,192443,2,5
6693,Toyota,Camry,2012,2.6,Petrol,Automatic,79713,3,3
6694,Ford,Focus,2013,2.8,Diesel,Automatic,201247,5,4
6695,Mercedes,C-Class,2010,4.9,Hybrid,Semi-Automatic,52477,2,1
